condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,episode_cumulative_normalized_cutting_error_rate,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,0.0,0.0,100.0,59.999999250000016,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.5,0.25,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,0.0,0.0,100.0,59.999999250000016,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.0,0.75,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,0.0,100.0,59.999999250000016,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016, 59.999999250000016]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,6.0,25.0,75.0,12.499999913194445,8,"[0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[0.937499999633789, 2.4999999973958333, 4.999999989583333, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.75,0.25,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,0.0,0.0,75.0,12.499999913194445,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,0.0,0.0,75.0,12.499999913194445,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,0.0,0.0,75.0,12.499999913194445,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.75,0.5,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,0.0,75.0,12.499999913194445,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.625,0.25,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,0.0,75.0,12.499999913194445,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445, 12.499999913194445]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,1,0.625,0.125,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,24.0,66.66666666666666,33.33333333333333,6.249999967447916,8,"[0.0, 12.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[1.1718749996185303, 2.083333331524884, 4.16666665943287, 6.249999983723958, 6.249999967447916, 6.249999967447916, 6.249999967447916, 6.249999967447916]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,0.0,33.33333333333333,6.818181779442149,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[6.818181779442149, 6.818181779442149, 6.818181779442149, 6.818181779442149, 6.818181779442149, 6.818181779442149, 6.818181779442149, 6.818181779442149]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,0.0,0.0,33.33333333333333,7.499999953125,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,0.0,0.0,33.33333333333333,7.499999953125,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,0.0,33.33333333333333,7.499999953125,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.5,0.25,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,0.0,33.33333333333333,7.499999953125,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125, 7.499999953125]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.75,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,48.0,100.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0]","[1.5624999994913737, 3.1249999979654945, 6.249999991861979, 9.374999981689454, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.75,0.5,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.75,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.875,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.5,0.25,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.0,0.75,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,48.0,200.0,0.0,0.0,8,"[6.0, 8.0, 0.0, 6.0, 12.0, 16.0, 0.0, 0.0]","[75.0, 50.0, 50.0, 33.33333333333333, 16.666666666666664, 0.0, 0.0, 0.0]","[0.7812499996609159, 1.666666664351852, 3.333333324074074, 9.999999875000002, 39.9999960000004, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.75,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,1.125,0.5,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,1.25,0.25,2.0,1.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,33.0,91.66666666666666,25.0,56.24999648437522,8,"[0.0, 9.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0]","[100.0, 75.0, 75.0, 75.0, 75.0, 25.0, 25.0, 25.0]","[1.1718749996185303, 1.7578124988555908, 4.017857136878189, 9.642857108418369, 19.285714147959183, 32.142855994898, 44.99999775000011, 56.24999648437522]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.25,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,0.0,25.0,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]","[56.24999648437522, 74.99999375000053, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.75,2.0,2.0
